Datasett hentet fra;https://hnygard.github.io/sivilombudsmannen-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudsmannen.no/uttalelser/;Data hentet;13.03.2020 00:10:18
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
11.09.2019;19.09.2019;SM-2019/1867;https://www.sivilombudsmannen.no/uttalelser/ansettelse-av-utrykningsleder-i-brannvesenet/;dimensjoneringsforskriften § 7-7, dimensjoneringsforskriften § 8-2, forvaltningsloven § 2 annet ledd;Ansettelse av utrykningsleder i brannvesenet
28.08.2019;18.09.2019;SM-2018/4143;https://www.sivilombudsmannen.no/uttalelser/ambassaden-i-addis-abebas-behandlingstid-og-informasjon-under-sakens-gang/;forvaltningsloven §, forvaltningsloven § 11, sivilombudsmannsinstruksen § 6 andre ledd, sivilombudsmannsloven § 7 første ledd;Ambassaden i Addis Abebas behandlingstid og informasjon under sakens gang
14.09.2019;18.09.2019;SM-2018/4198;https://www.sivilombudsmannen.no/uttalelser/klageorganets-endring-til-skade-i-sak-om-autorisasjon-som-fysioterapeut/;forvaltningsloven § 24 første ledd, forvaltningsloven § 25, forvaltningsloven § 34, forvaltningsloven § 35, forvaltningsloven § 41, helsepersonelloven § 48;Klageorganets endring til skade i sak om autorisasjon som fysioterapeut
09.09.2019;17.09.2019;SM-2019/1883;https://www.sivilombudsmannen.no/uttalelser/saksbehandlers-habilitet-i-kommunal-klagesak-om-ledsagerbevis/;forvaltningsloven § 28 andre ledd, forvaltningsloven § 28 annet ledd, forvaltningsloven § 28 første ledd, forvaltningsloven § 33 andre ledd, forvaltningsloven § 33 fjerde ledd, kommuneloven § 40 tredje ledd bokstav c;Saksbehandlers habilitet i kommunal klagesak om ledsagerbevis
06.09.2019;16.09.2019;SM-2019/436;https://www.sivilombudsmannen.no/uttalelser/beregning-av-forsinkelsesrenter-ved-utbetaling-av-merverdiavgiftskompensasjon/;merverdiavgiftsloven § 15-1 første ledd første punktum;Beregning av forsinkelsesrenter ved utbetaling av merverdiavgiftskompensasjon
30.08.2019;13.09.2019;SM-2019/12;https://www.sivilombudsmannen.no/uttalelser/omgjoringsbegjaering-tillatelse-til-et-lysthus-i-strandsonen/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 35 første ledd bokstav c, plan- og bygningsloven § 1-8;Omgjøringsbegjæring – tillatelse til et lysthus i strandsonen
30.08.2019;04.09.2019;SM-2018/3829;https://www.sivilombudsmannen.no/uttalelser/gyldigheten-av-planbestemmelse-og-bruk-av-retningslinjer-i-reguleringsplan/;forvaltningsloven § 34 andre ledd, forvaltningsloven § 34 annet ledd siste punktum, plan- og bygningsloven § 12-4, plan- og bygningsloven § 12-7, plan- og bygningsloven § 12-7 nr. 1;Gyldigheten av planbestemmelse og bruk av retningslinjer i reguleringsplan
23.08.2019;04.09.2019;SM-2019/1176;https://www.sivilombudsmannen.no/uttalelser/ansettelse-uten-forutgaende-intervjuer-av-sokerne/;forvaltningsloven § 17;Ansettelse uten forutgående intervjuer av søkerne
22.08.2019;03.09.2019;SM-2019/460;https://www.sivilombudsmannen.no/uttalelser/fylkesmannens-behandling-av-soknad-om-skoleplass-i-annen-kommune/;forvaltningsloven §, forvaltningsloven§ 33-34, grunnloven § 104 annet ledd, opplæringslova § 15-1 tredje ledd, opplæringslova § 8-1 første ledd, opplæringslova § 8-1 tredje ledd;Fylkesmannens behandling av søknad om skoleplass i annen kommune
11.07.2019;02.09.2019;SM-2018/2414;https://www.sivilombudsmannen.no/uttalelser/utlendingsnemndas-rettsanvendelse-i-sak-om-opphor-av-flyktningstatus-opprettet-etter-ilagt-straff/;utlendingsloven § 31 fjerde ledd, utlendingsloven § 31 første ledd bokstav a, utlendingsloven § 37 første ledd bokstav a, utlendingsloven § 37 første ledd bokstav e, utlendingslovens § 28;Utlendingsnemdas rettsanvendelse i sak om opphør av flyktningstatus opprettet etter ilagt straff
20.08.2019;02.09.2019;SM-2019/1142;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-uttrekk-fra-valutaregisteret-i-transaksjoner-fra-norge-til-filipinene/;forvaltningsloven §, forvaltningsloven § 3, forvaltningsloven § 3-1, forvaltningsloven § 3-7 bokstav b, offentleglova §;Innsyn i uttrekk fra valutaregisteret i transaksjoner fra Norge til Filippinene
16.08.2019;21.08.2019;SM-2019/1513;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-dokumenter-om-avgang-som-hr-direktor-i-helfo/;forvaltningsloven §, offentleglova §;Innsyn i dokumenter om avgang som HR-direktør i Helfo
16.08.2019;21.08.2019;SM-2018/4937;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-dokumenter-om-anskaffelse-av-ambulanseflytjenester-fra-2019/;forvaltningsloven §, forvaltningsloven § 13 først ledd, forvaltningsloven § 13 første ledd, offentleglova §, offentleglova § 13 første ledd;Innsyn i dokumenter om anskaffelse av ambulanseflytjenester fra 2019
05.08.2019;16.08.2019;SM-2017/3572;https://www.sivilombudsmannen.no/uttalelser/fratakelse-av-vergeoppdrag-for-enslige-mindrearige-asylsokere-utredning-og-vurdering-av-barnets-beste/;barneloven § 31, forvaltningsloven § 17 første ledd, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 25 andre ledd, forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 andre ledd, grunnloven § 104, grunnloven § 104 første ledd, sivilombudsmannsloven § 10 andre ledd, utlendingsforskriften § 17-1, utlendingsloven § 98, vergemålsloven §, vergemålsloven § 17 fjerde ledd, vergemålsloven § 29 andre ledd, vergemålsloven § 29 annet ledd første punktum, vergemålsloven § 29 første ledd;Fratakelse av vergeoppdrag for enslige mindreårige asylsøkere – utredning og vurdering av «barnets beste»
29.07.2019;15.08.2019;SM-2019/1297;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-dokumenter-om-avslutning-av-arbeidsforhold/;forvaltningsloven §, forvaltningsloven § 13 første ledd, offentleglova §, sivilombudsmannsloven §, sivilombudsmannsloven § 10 annet ledd siste punktum;Innsyn i dokumenter om avslutning av arbeidsforhold
28.06.2019;15.08.2019;SM-2019/410;https://www.sivilombudsmannen.no/uttalelser/avslag-pa-anmodning-om-utsatt-iverksetting-av-vedtak-krav-til-begrunnelse/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 42, naturmangfoldloven § 18 første ledd bokstav b, naturmangfoldloven § 18 første ledd bokstav c;Avslag på anmodning om utsatt iverksetting av vedtak – krav til begrunnelse
03.07.2019;15.08.2019;SM-2019/534;https://www.sivilombudsmannen.no/uttalelser/rutine-for-lukking-av-moter-foring-av-motebok-og-taushetsplikt-for-folkevalgte-og-ansatte/;forvaltningsloven §, forvaltningsloven§, grunnloven §, grunnloven § 100 femte ledd, kommuneloven §, kommuneloven § 30 nr. 1, kommuneloven § 31 nr. 1, kommuneloven § 31 nr. 2, sivilombudsmannsloven §;Rutine for lukking av møter, føring av møtebok og taushetsplikt for folkevalgte og ansatte
01.07.2019;10.07.2019;SM-2018/4803;https://www.sivilombudsmannen.no/uttalelser/klageorganets-plikt-til-a-vurdere-klagers-anforsler/;forvaltningsloven § 11, forvaltningsloven § 11 annet ledd, forvaltningsloven § 25, forvaltningsloven § 34, forvaltningsloven § 34 annet ledd, utlendingsforskriften § 3-17 fjerde ledd, utlendingsforskriften § 3-9, utlendingsforskriften § 3-9 annet ledd, utlendingsloven § 10;Klageorganets plikt til å vurdere klagers anførsler
22.06.2019;10.07.2019;SM-2018/3192;https://www.sivilombudsmannen.no/uttalelser/kommunens-behandling-av-tildeling-av-driftstilskudd-til-fysioterapi/;forvaltningsloven § 11, forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 23, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 27, forvaltningsloven § 28 andre ledd, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 34 annet ledd, kommuneloven § 40 nr. 3;Kommunens behandling av tildeling av driftstilskudd til fysioterapi
28.06.2019;10.07.2019;SM-2019/885, SM-2019/883;https://www.sivilombudsmannen.no/uttalelser/ansettelse-i-strid-med-krav-i-utlysningsteksten-2/;forvaltningsloven § 17 første ledd, forvaltningsloven § 2 annet ledd;Ansettelse i strid med krav i utlysningsteksten
27.05.2019;09.07.2019;SM-2018/3545;https://www.sivilombudsmannen.no/uttalelser/fylkeskommunens-behandling-av-klage-pa-standpunktkarakter/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 annet ledd annet punktum, opplæringslova § 5-1;Fylkeskommunens behandling av klage på standpunktkarakter
25.06.2019;27.06.2019;SM-2018/3021;https://www.sivilombudsmannen.no/uttalelser/pasientreiser-reiseutgifter-dekkes-ikke-hvis-pasienten-kan-benytte-rutegaende-transportmiddel-til-lokal-minstetakst-tolkningssporsmal/;forvaltningsloven § 11, pasient- og brukerrettighetsloven § 2-6, pasientreiseforskriften § 22 første ledd bokstav c, pasientreiseforskriften § 8, spesialisthelsetjenesteloven § 2-2;Pasientreiser – reiseutgifter dekkes ikke hvis pasienten kan benytte rutegående transportmiddel til lokal minstetakst – tolkningsspørsmål
29.05.2019;27.06.2019;SM-2017/2799;https://www.sivilombudsmannen.no/uttalelser/godtgjoring-til-verge-adgangen-til-avkortning-av-sats-for-medhjelpers-arbeid-og-utredningsarbeid-for-fylkesmannen/;forvaltningsloven § 33 siste ledd, vergemålsforskriften §, vergemålsforskriften § 16, vergemålsforskriften§ 16, vergemålsloven § 101 nr. 2, vergemålsloven § 28, vergemålsloven § 29 annet ledd, vergemålsloven § 29 første ledd, vergemålsloven § 30, vergemålsloven § 30 siste ledd, vergemålsloven § 31, vergemålsloven § 47, vergemålsloven § 59;Godtgjøring til verge – adgangen til avkortning av sats for medhjelpers arbeid og utredningsarbeid for Fylkesmannen
19.06.2019;26.06.2019;SM-2018/52;https://www.sivilombudsmannen.no/uttalelser/virkningstidspunkt-for-uforetrygd/;folketrygdloven § 22-12 første ledd;Virkningstidspunkt for uføretrygd
19.06.2019;25.06.2019;SM-2018/2779;https://www.sivilombudsmannen.no/uttalelser/viderebruk-av-materiale-etter-offentleglova-%c2%a7-7-forste-ledd/;offentleglova § 2 første ledd, offentleglova § 7, offentleglova § 7 førsle ledd, offentleglova § 7 første ledd, offentleglova §7 første ledd;Viderebruk av materiale etter offentleglova § 7 første ledd
06.06.2019;19.06.2019;SM-2018/2252;https://www.sivilombudsmannen.no/uttalelser/sporsmal-om-tilbakevirkning-i-forbindelse-med-endring-av-folketrygdloven/;folketrygdloven § 11-18, folketrygdloven § 11-25, folketrygdloven § 22-12 andre ledd, folketrygdloven § 22-12 tredje ledd, folketrygdloven § 22-8, folketrygdloven § 22-8 femte ledd, folketrygdloven § 22-8 sjette ledd, folketrygdloven § 25-14, grunnloven § 97;Spørsmål om tilbakevirkning i forbindelse med endring av folketrygdloven
03.06.2019;18.06.2019;SM-2019/642;https://www.sivilombudsmannen.no/uttalelser/ansettelse-i-strid-med-krav-i-utlysningsteksten/;forvaltningsloven § 17 første ledd, forvaltningsloven § 2 annet ledd;Ansettelse i strid med krav i utlysningsteksten
03.06.2019;18.06.2019;SM-2019/600;https://www.sivilombudsmannen.no/uttalelser/krav-til-dokumentasjon-ved-anerkjennelse-av-utenlandsk-avgjorelse-om-barnebidrag/;;Krav til dokumentasjon ved anerkjennelse av utenlandsk avgjørelse om barnebidrag
12.06.2019;17.06.2019;SM-2018/4232;https://www.sivilombudsmannen.no/uttalelser/betydningen-av-feil-i-det-faktiske-grunnlaget-for-en-rammetillatelse/;forvaltningsloven § 41, plan- og bygningsloven § 29-4;Betydningen av feil i det faktiske grunnlaget for en rammetillatelse
08.04.2019;14.06.2019;SM-2019/1237;https://www.sivilombudsmannen.no/uttalelser/tilleggsavgift-i-merverdiavgiftssak-skatteforvaltningsloven-%c2%a7-14-4-bokstav-c/;forvaltningsloven § 14-3, forvaltningsloven § 14-4 bokstav c, merverdiavgiftsloven § 21-3;Avsluttende brev om tilleggsavgift i merverdiavgiftssak – skatteforvaltningsloven § 14-4 bokstav c)
12.06.2019;13.06.2019;SM-2018/4745;https://www.sivilombudsmannen.no/uttalelser/habilitet-og-begrunnelsesplikt-ved-klagebehandlingen-av-sak-om-parkeringstillatelse/;forvaltningsloven §, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven§ 24, kommuneloven § 40, kommuneloven § 40 nr. 3 bokstav c første ledd;Habilitet og begrunnelsesplikt ved klagebehandlingen av sak om parkeringstillatelse
03.04.2019;13.06.2019;SM-2017/2468;https://www.sivilombudsmannen.no/uttalelser/statens-sivilrettsforvaltnings-behandling-av-verges-krav-om-timebasert-godtgjoring/;forvaltningsloven §, forvaltningsloven § 25, forvaltningsloven § 35 første ledd, forvaltningsloven§ 24, vergemålsforskriften § 16, vergemålsloven § 31, vergemålsloven § 47;Statens sivilrettsforvaltnings behandling av verges krav om timebasert godtgjøring
03.06.2019;11.06.2019;SM-2019/301;https://www.sivilombudsmannen.no/uttalelser/unntaket-fra-merverdiavgift-ved-utleie-av-arbeidskraft-til-drift-av-akutt-asylmottak/;merverdiavgiftsloven § 3-1, merverdiavgiftsloven § 3-4;Unntaket fra merverdiavgift ved utleie av arbeidskraft til drift av akutt-/asylmottak
27.05.2019;07.06.2019;SM-2019/702;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-dokumenter-om-internkontroll-saksbehandlingstid/;forvaltningsloven § 11, offentleglova § 32, offentleglova § 32 tredje ledd første punktum;Innsyn i dokumenter om internkontroll – saksbehandlingstid
07.05.2019;05.06.2019;SM-2018/673;https://www.sivilombudsmannen.no/uttalelser/berostillelse-av-soknad-om-beskyttelse-pa-grunn-av-en-berostilt-utvisningssak/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, utlendingsloven § 61, utlendingsloven § 61 sjette ledd, utlendingsloven § 73, utlendingsloven § 74;Berostillelse av søknad om beskyttelse på grunn av en berostilt utvisningssak
06.05.2019;29.05.2019;SM-2017/2817;https://www.sivilombudsmannen.no/uttalelser/fylkesmannens-behandling-av-henvendelse-om-barneverntjenestens-myndighet-til-a-nekte-samvaer/;barnevernloven § 4-12 første ledd bokstav d, barnevernloven § 4-19, barnevernloven § 4-20, barnevernloven § 4-20 første ledd, barnevernloven§ 2-3, forvaltningsloven § 11;Fylkesmannens behandling av henvendelse om barneverntjenestens myndighet til å nekte samvær
07.05.2019;29.05.2019;SM-2018/4757;https://www.sivilombudsmannen.no/uttalelser/rettsvirkning-av-kommuneplanens-bandlegging-for-forsvaret/;grunnlovens § 105, plan- og bygningsloven § 20-4 første ledd, plan- og bygningsloven § 20-6, sivilombudsmannsloven § 10 tredje ledd, sivilombudsmannsloven § 4;Rettsvirkning av kommuneplanens båndlegging for Forsvaret
16.05.2019;28.05.2019;SM-2017/2063;https://www.sivilombudsmannen.no/uttalelser/utlendingsnemndas-avgjorelser-om-et-barns-soknad-om-familieinnvandring-til-mor-i-norge-etter-farens-dod/;forvaltningsloven § 17 første ledd, forvaltningsloven § 25 annet ledd, forvaltningsloven § 41, utlendingsforskriften §, utlendingsforskriften § 10-11, utlendingsforskriften § 10-8, utlendingsforskriften§ 10-7, utlendingsloven § 42, utlendingsloven § 42 annet ledd andre punktum, utlendingsloven § 42 annet ledd første punktum, utlendingsloven § 58;Utlendingsnemndas avgjørelser om et barns søknad om familieinnvandring til mor i Norge etter farens død
12.05.2019;23.05.2019;SM-2018/4638;https://www.sivilombudsmannen.no/uttalelser/utlendingsdirektoratets-behandlingstid-i-sak-om-oppholdskort-til-familiemedlem-av-eos-borger-2/;forvaltningsloven § 11, utlendingsloven § 118 fjerde ledd;Utlendingsdirektoratets behandlingstid i sak om oppholdskort til familiemedlem av EØS-borger
10.05.2019;22.05.2019;SM-2018/3577;https://www.sivilombudsmannen.no/uttalelser/fotografering-av-offentlig-tjenesteperson-uten-samtykke/;;Fotografering av offentlig tjenesteperson uten samtykke
07.05.2019;21.05.2019;SM-2018/3193;https://www.sivilombudsmannen.no/uttalelser/utlendingsdirektoratets-behandlingstid-i-sak-om-oppholdskort-til-familiemedlem-av-eos-borger/;forvaltningsloven § 11, utlendingsloven § 114, utlendingsloven § 118 fjerde ledd;Utlendingsdirektoratets behandlingstid i sak om oppholdskort til familiemedlem av EØS-borger
23.04.2019;21.05.2019;SM-2018/2519;https://www.sivilombudsmannen.no/uttalelser/finansiering-av-spesialundervisning-for-elever-i-friskoler/;opplæringslova § 13-10, opplæringslova § 13-9;Finansiering av spesialundervisning for elever i friskoler
26.04.2019;20.05.2019;SM-2018/3030;https://www.sivilombudsmannen.no/uttalelser/utredningsplikt-ved-utvelgelse-til-intervju-i-ansettelsessak/;forvaltningsloven § 17, forvaltningsloven § 17 første ledd, forvaltningsloven § 2 annet ledd, sivilombudsmannsloven § 10 annet ledd;Utredningsplikt ved utvelgelse til intervju i ansettelsessak
26.04.2019;20.05.2019;SM-2018/3891;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-tilbudsdokumenter-i-en-anbudskonkurranse/;forvaltningsloven § 13, forvaltningsloven § 13 første ledd, offentleglova § 13 første ledd, offentleglova § 3;Innsyn i tilbudsdokumenter i en anbudskonkurranse
23.04.2019;20.05.2019;SM-2018/4884;https://www.sivilombudsmannen.no/uttalelser/kommunens-praksis-for-journalforing-av-e-poster-mv/;forvaltningsloven §, offentleglova §, offentleglova § 10, offentleglova § 4;Kommunens praksis for journalføring av e-poster mv.
23.04.2019;20.05.2019;SM-2018/2270;https://www.sivilombudsmannen.no/uttalelser/manglende-svar-og-mangelfull-journalforing-i-sak-om-beregning-av-gebyr-for-slamtomming/;forvaltningsloven §, forvaltningsloven § 11;Manglende svar og mangelfull journalføring i sak om beregning av gebyr for slamtømming
23.04.2019;20.05.2019;SM-2018/4916;https://www.sivilombudsmannen.no/uttalelser/sporsmal-om-andoya-space-center-as-er-omfattet-av-offentleglovas-virkeomrade/;offentleglova § 2, offentleglova § 2 annet ledd første punktum, offentleglova § 2 første ledd annet punktum, offentleglova § 2 første ledd bokstav c;Spørsmål om Andøya Space Center AS er omfattet av offentleglovas virkeområde
23.04.2019;15.05.2019;SM-2018/2637;https://www.sivilombudsmannen.no/uttalelser/tvungen-forvaltning-etter-folketrygdloven-%c2%a7-22-6/;folketrygdloven § 22-6;Tvungen forvaltning etter folketrygdloven § 22-6
09.04.2019;15.05.2019;SM-2019/109;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-powerpoint-presentasjon-sporsmal-om-organinternt-dokument/;offentleglova § 11, offentleglova § 14, offentleglova § 3;Innsyn i powerpoint-presentasjon – spørsmål om organinternt dokument
09.04.2019;15.05.2019;SM-2018/3959;https://www.sivilombudsmannen.no/uttalelser/tilbakekall-av-tilbud-om-stilling-sporsmal-om-sokerens-medansvar-for-sakens-opplysning/;forvaltningsloven § 17, forvaltningsloven § 2, forvaltningsloven § 35, sivilombudsmannsloven § 10 annet ledd;Tilbakekall av tilbud om stilling – spørsmål om søkerens medansvar for sakens opplysning
24.04.2019;15.05.2019;SM-2018/4391;https://www.sivilombudsmannen.no/uttalelser/endring-av-skattefastsetting-som-folge-av-senere-inntrufne-omstendigheter/;forvaltningsloven § 12-1, forvaltningsloven § 12-1 tredje ledd bokstav b, forvaltningsloven § 12-6 første ledd, forvaltningsloven § 12-7, ligningsloven § 9-5 nr. 2 bokstav b, ligningsloven § 9-6 nr. 7, skatteloven § 14-7, skatteloven § 2-1 tiende ledd;Endring av skattefastsetting som følge av senere inntrufne omstendigheter
