Datasett hentet fra;https://hnygard.github.io/sivilombudet-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudet.no/uttalelser/;Data hentet;09.11.2025 09:09:11
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
23.02.2025;07.03.2025;SM-2024/5478;https://www.sivilombudet.no/uttalelser/saksbehandlingstid-ved-klage-pa-kommunale-helse-og-omsorgstjenester/;forvaltningsloven §, forvaltningsloven § 11, forvaltningsloven § 33, forvaltningsloven § 33 fjerde ledd, forvaltningsloven§ 11, grunnloven § 75 bokstav l, sivilombudsloven § 1, sivilombudsloven § 20 første ledd første punktum;
01.03.2025;06.03.2025;SM-2024/6240;https://www.sivilombudet.no/uttalelser/krav-til-begrunnelse-for-avslag-pa-omgjoringsbegjaering/;folketrygdloven § 12-13 tredje ledd, forvaltningsloven § 24, forvaltningsloven § 25, helsepersonelloven § 45;
14.02.2025;06.03.2025;SM-2024/6205, SM-2024/4326;https://www.sivilombudet.no/uttalelser/innsyn-i-en-forliksavtale-om-opplysningene-kan-unntas-av-hensyn-til-forsvarlig-gjennomforing-av-personalforvaltning/;offentleglova § 11, offentleglova § 12 bokstav c, offentleglova § 23, offentleglova § 23 første ledd, offentleglova § 29, offentleglova § 3, pasient- og brukerrettighetslovens § 2-2, spesialisthelsetjenestelovens § 2-2;
07.02.2025;13.02.2025;SM-2024/5511;https://www.sivilombudet.no/uttalelser/manglende-veiledning-om-lovendring-fra-nav/;folketrygdloven § 22-13 syvende ledd, forvaltningsloven § 11, forvaltningsloven § 14;
29.01.2025;06.02.2025;SM-2024/4398;https://www.sivilombudet.no/uttalelser/innsyn-i-sluttavtaler-i-norges-bank/;forvaltningsloven § 13, forvaltningsloven § 13 første ledd, forvaltningsloven § 33, forvaltningsloven § 34 andre ledd, forvaltningsloven § 6, offentleglova § 12 bokstav c, offentleglova § 13, offentleglova § 28 andre ledd, offentleglova § 29 første ledd andre punktum, offentleglova § 3, sivilombudsloven § 11, straffeloven § 209;
30.01.2025;06.02.2025;SM-2024/1884;https://www.sivilombudet.no/uttalelser/digitale-systemer-i-forvaltningen-plikten-til-a-ha-alternative-manuelle-losninger-for-a-oppfylle-borgernes-rettigheter/;barnelova § 30 første ledd;
24.01.2025;31.01.2025;SM-2024/4690;https://www.sivilombudet.no/uttalelser/saksbehandlingstiden-i-reindriftsavdelingen-hos-statsforvalteren-i-troms-og-finnmark/;forskriften § 1, forskriften § 18 første ledd, forskriften § 6, forvaltningsloven § 11, forvaltningsloven § 17 første ledd, grunnloven § 104 andre ledd, grunnloven § 108, reindriftsloven § 33, reindriftsloven § 38, reindriftsloven § 9 første ledd, sivilombudsloven § 15;
23.01.2025;30.01.2025;SM-2024/3225;https://www.sivilombudet.no/uttalelser/statsforvalterens-vurdering-av-fare-for-uhjemlet-tvang-ved-vurderingen-av-forsvarlighet-av-helsetjenester/;forvaltningsloven § 25, forvaltningsloven § 33 første ledd, forvaltningsloven § 34 annet ledd, forvaltningsloven § 35, omsorgstjenesteloven § 4-1, pasient- og brukerrettighetsloven § 2-1, pasient- og brukerrettighetsloven § 4-1, sivilombudsloven § 12 andre ledd;
24.01.2025;27.01.2025;SM-2024/1708;https://www.sivilombudet.no/uttalelser/mangelfullt-kunnskapsgrunnlag-og-vurdering-etter-naturmangfoldloven-reguleringsplan-for-hytteutbygging-i-sorskogen/;forvaltningsloven §, forvaltningsloven § 17, forvaltningsloven § 34, naturmangfoldloven §, naturmangfoldloven § 7, naturmangfoldloven§ 7-12, naturmangfoldloven§ 8-12, plan- og bygningsloven § 1-1, plan- og bygningsloven § 3-3;
18.01.2025;23.01.2025;SM-2024/3633;https://www.sivilombudet.no/uttalelser/innsyn-i-dokument-sendt-fra-en-ekstern-advokat-pa-vegne-av-porsgrunn-kommune-om-plikt-til-arkivering-journalforing-mv/;arkivlova § 2 bokstav a, arkivlova § 2 bokstav b, arkivlova § 6, offentleglova § 10, offentleglova § 3, offentleglova § 4, offentleglova § 4 andre ledd;
17.01.2025;23.01.2025;SM-2024/4206;https://www.sivilombudet.no/uttalelser/ansettelse-av-helsesykepleier-i-strid-med-kvalifikasjonsprinsippet/;forskriften § 1, forskriften § 2, sivilombudet § 12 første ledd bokstav b;
15.01.2025;20.01.2025;SM-2024/5020;https://www.sivilombudet.no/uttalelser/klageinstansens-provingsplikt-i-sak-om-kommunal-bolig/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 andre ledd, forvaltningsloven § 33 femte ledd, forvaltningsloven § 33 første ledd, forvaltningsloven § 34, forvaltningsloven § 34 andre ledd;
10.01.2025;14.01.2025;SM-2024/5590;https://www.sivilombudet.no/uttalelser/kommunens-vurdering-av-barnets-beste-ved-soknad-om-gjenapning-av-barnehage/;barnehageloven § 10, forvaltningsloven § 25, forvaltningsloven § 28, grunnloven § 104 annet ledd, kommuneloven § 27-1, kommuneloven § 27-3 første ledd bokstav c, sivilombudsloven § 12 første ledd bokstav a, sivilombudsloven § 4 annet ledd bokstav e;
18.12.2024;10.01.2025;SM-2023/5332;https://www.sivilombudet.no/uttalelser/undersokelse-av-eget-tiltak-trondheim-kommunes-praksis-knyttet-til-dispensasjon-fra-eldre-reguleringsplaner/;plan- og bygningsloven § 1-1 første ledd, plan- og bygningsloven § 10-1 tredje ledd andre punktum, plan- og bygningsloven § 12-4 femte ledd, plan- og bygningsloven § 19-2, plan- og bygningsloven § 19-2 andre ledd, plan- og bygningsloven § 19-2 første ledd, plan- og bygningsloven § 29-2, plan- og bygningsloven § 3-2, plan- og bygningsloven § 3-2 første ledd, plan- og bygningsloven § 3-3, plan- og bygningsloven § 4-3;
20.12.2024;07.01.2025;SM-2024/1117;https://www.sivilombudet.no/uttalelser/mangelfull-vurdering-etter-naturmangfoldloven-reguleringsplan-for-hytteutbygging-pa-kjelhovda/;forvaltningsloven § 24, forvaltningsloven § 24 første ledd, forvaltningsloven § 25, forvaltningsloven § 33, forvaltningsloven § 34, forvaltningsloven § 41, naturmangfoldloven §, naturmangfoldloven § 7, naturmangfoldloven§ 8, plan- og bygningsloven § 1-1, plan- og bygningsloven § 1-9 første ledd, plan- og bygningsloven § 21-4 første ledd, plan- og bygningsloven § 3-3;
18.12.2024;20.12.2024;SM-2024/2034;https://www.sivilombudet.no/uttalelser/nav-klageinstans-behandlingstid-i-saker-om-uforetrygd-sammenlegging-av-trygdetid/;folketrygdloven § 21-10, folketrygdloven § 21-10 første ledd, forvaltningsloven § 11;
16.12.2024;18.12.2024;SM-2024/2366;https://www.sivilombudet.no/uttalelser/lang-saksbehandlingstid-i-sak-om-uforetrygd-sammenlegging-av-trygdetid-berostillelse/;folketrygdloven § 12-2, folketrygdloven § 21-10, forvaltningsloven § 11, trygderettsloven § 21 sjette ledd, trygderettsloven § 26;
16.12.2024;18.12.2024;SM-2024/4523;https://www.sivilombudet.no/uttalelser/51456/;grunnloven § 100 femte ledd, konkurranseloven § 10, konkurranseloven § 26, konkurranseloven § 26 første ledd, konkurranseloven § 36 femte ledd, offentleglova § 1, offentleglova § 11, offentleglova § 14 første ledd, offentleglova § 29 første ledd andre punktum, offentleglova § 3, offentleglova § 9;
13.12.2024;18.12.2024;SM-2024/5313;https://www.sivilombudet.no/uttalelser/helsedirektoratets-tidsbruk-ved-behandling-av-soknader-om-autorisasjon/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, helsepersonelloven § 4, helsepersonelloven § 74;
10.12.2024;17.12.2024;SM-2024/3596;https://www.sivilombudet.no/uttalelser/innsyn-i-varslingsrapport-unntak-for-opplysninger-om-personlige-forhold-m-m/;forvaltningsloven § 13 første ledd, offentleglova § 11, offentleglova § 12, offentleglova § 12 bokstav a, offentleglova § 12 bokstav c, offentleglova § 13 første ledd, offentleglova § 14, offentleglova § 23, offentleglova § 23 første ledd, offentleglova § 3, sivilombudsloven § 11;
13.12.2024;17.12.2024;SM-2024/4613;https://www.sivilombudet.no/uttalelser/nav-kontaktsenters-behandling-av-krav-om-partsinnsyn/;forvaltningsloven § 11, forvaltningsloven § 18, forvaltningsloven § 36, offentleglova § 29, offentleglova § 32 andre ledd;
03.12.2024;13.12.2024;SM-2024/2381;https://www.sivilombudet.no/uttalelser/avgjorelse-om-inndragning-av-felt-hjortevilt-sporsmal-om-adgang-til-administrativ-inndragning-og-klageadgang/;forvaltningsloven § 1 første punktum, forvaltningsloven § 2, forvaltningsloven § 2 bokstav b, forvaltningsloven § 2 første ledd bokstav b, naturmangfoldloven §, naturmangfoldloven§ 17, straffeloven § 67, viltloven § 25, viltloven § 27, viltloven § 4, viltloven § 48, viltlovens § 48;
05.12.2024;13.12.2024;SM-2024/2886;https://www.sivilombudet.no/uttalelser/skjonnsfastsettelse-av-inntekt-nar-bidragspliktig-er-under-utdanning-nye-omstendigheter-og-klageinstansens-proving/;barnelova § 66, barnelova § 70, barnelova § 71, forskriften § 4 første ledd, forskriften § 4 sjette ledd, forvaltningsloven § 11, forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 34, forvaltningsloven § 34 annet ledd;
05.12.2024;13.12.2024;SM-2024/3486;https://www.sivilombudet.no/uttalelser/fellingstillatelser-beslutningsgrunnlag-og-ansvar-for-sakens-opplysning/;forskriften § 3-3, forskriften § 3-5, forskriften § 3-5 første ledd bokstav b, forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 17 første ledd, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 siste ledd, naturmangfoldloven § 15, naturmangfoldloven § 18;
04.12.2024;09.12.2024;SM-2024/4650;https://www.sivilombudet.no/uttalelser/skoleskyss-for-andreklassing-forsvarlig-reisevei-og-forholdet-til-barnets-beste/;forvaltningsloven § 17, forvaltningsloven § 33 femte ledd, opplæringslova § 7-1;
03.12.2024;09.12.2024;SM-2024/3122;https://www.sivilombudet.no/uttalelser/krav-til-dokumentasjon-for-attest-om-at-ekteskapsvilkarene-er-oppfylt/;forskriften § 1, forskriften § 2, utlendingsloven § 112, utlendingsloven § 113, utlendingsloven § 115, utlendingsloven § 116, utlendingsloven § 119;
03.12.2024;06.12.2024;SM-2024/3943;https://www.sivilombudet.no/uttalelser/oversendelse-av-klage-uten-samtykke-fra-klageren-i-eiendomsskattesak/;eigedomsskattelova § 19, eigedomsskattelova § 20, eigedomsskattelova § 29 første ledd, forvaltningsloven § 2 første ledd bokstav a, forvaltningsloven § 27, forvaltningsloven § 28, forvaltningsloven § 33, forvaltningsloven § 35, sivilombudsloven § 10 første ledd;
03.12.2024;06.12.2024;SM-2024/682;https://www.sivilombudet.no/uttalelser/kommunens-behandling-og-avslutning-av-en-sak-om-mulige-brudd-pa-plan-og-bygningsloven-forholdet-mellom-tilsyn-og-ulovlighetsoppfolging/;forvaltningsloven § 1, plan- og bygningsloven §, plan- og bygningsloven § 25-1, plan- og bygningsloven§ 20-1;
14.11.2024;06.12.2024;SM-2024/197;https://www.sivilombudet.no/uttalelser/kommunens-behandling-og-avslutning-av-en-sak-om-mulige-brudd-pa-plan-og-bygningsloven/;forvaltningsloven § 1, forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 17 første ledd første punktum, forvaltningsloven § 3, plan- og bygningsloven § 1-4 første ledd, plan- og bygningsloven § 1-9, plan- og bygningsloven § 32-1, plan- og bygningsloven § 32-1 andre ledd;
27.11.2024;05.12.2024;SM-2024/3797;https://www.sivilombudet.no/uttalelser/statsforvalterens-tilsyn-med-barneverntjenesten-adgangen-til-kontradiksjon-og-informasjon-om-resultatet-i-tilsynssaken/;forskriften § 7, sivilombudsloven § 12 andre ledd, sivilombudsloven § 12 første ledd bokstav c;
13.11.2024;05.12.2024;SM-2024/688;https://www.sivilombudet.no/uttalelser/vedtak-om-eiendomsskatt-obligatorisk-reduksjonsfaktor-ved-eiendomsskattetaksering/;eigedomsskattelova § 8, sivilombudsloven § 12, sivilombudsloven § 12 første ledd bokstav a;
28.11.2024;02.12.2024;SM-2024/4085;https://www.sivilombudet.no/uttalelser/vurdering-av-barnets-beste-ved-soknad-om-overforing-til-annet-fengsel/;grunnloven § 104 andre ledd, grunnloven § 104 første ledd, straffegjennomføringsloven § 14 fjerde ledd;
19.11.2024;26.11.2024;SM-2024/3514;https://www.sivilombudet.no/uttalelser/okonomisk-sosialstonad-til-person-uten-lovlig-opphold-i-norge/;forskriften § 4 annet ledd, forskriften § 4 annet ledd første punktum, grunnloven § 94, sosialtjenesteloven § 2 første ledd annet punktum, utlendingsloven §, utlendingsloven§ 106;
18.11.2024;22.11.2024;SM-2024/481;https://www.sivilombudet.no/uttalelser/statsforvalterens-behandling-av-klage-over-manglende-gjennomforing-av-vedtak-om-spesialundervisning-ved-hoyt-skolefravaer/;forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 andre ledd, forvaltningsloven § 35 andre ledd, grunnloven § 104, grunnloven § 104 første ledd, grunnloven § 109 første ledd, kommuneloven § 30-2, opplæringslova §, opplæringslova § 1-3, opplæringslova § 2-1 første ledd, opplæringslova § 2-2, opplæringslova § 2-3 fjerde ledd, opplæringslova § 5-1 første ledd, opplæringslova § 9, opplæringslova§ 5-3;
14.11.2024;22.11.2024;SM-2024/4360;https://www.sivilombudet.no/uttalelser/behandlingstiden-hos-kontoret-for-voldsoffererstatning/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, voldsoffererstatningsloven § 14 første ledd;
05.11.2024;11.11.2024;SM-2024/3547;https://www.sivilombudet.no/uttalelser/saksbehandlingstiden-i-statens-helsepersonellnemnd/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, helsepersonelloven § 57, sivilombudsloven § 15;
25.10.2024;11.11.2024;SM-2024/284;https://www.sivilombudet.no/uttalelser/rettsvirkningene-av-inntegnede-tomtegrenser-og-bygningssymboler-i-eldre-reguleringsplan/;grunnloven § 113, plan- og bygningsloven § 21-4, plan- og bygningsloven § 3-2 fjerde ledd;
01.11.2024;05.11.2024;SM-2024/3463;https://www.sivilombudet.no/uttalelser/oslo-politidistrikts-behandlingstid-for-vapensoknad/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd;
30.10.2024;05.11.2024;SM-2024/3795;https://www.sivilombudet.no/uttalelser/vurdering-av-avdodes-vilje-ved-kommunens-avgjorelse-av-gravform/;sivilombudsloven § 12 første ledd bokstav c;
23.10.2024;05.11.2024;SM-2024/1621;https://www.sivilombudet.no/uttalelser/avslag-pa-fri-sakforsel-i-ankesak-om-tilbakekall-av-statsborgerskap/;forvaltningsloven § 24, forvaltningsloven § 25, grunnloven § 102, sivilombudsloven § 12 første ledd bokstav c, statsborgerloven § 26 fjerde ledd;
28.10.2024;31.10.2024;SM-2024/1488;https://www.sivilombudet.no/uttalelser/manglende-svar-fra-forsvaret-pa-krav-om-innsyn/;forvaltningsloven § 11, grunnloven § 75 bokstav l, offentleglova § 10, offentleglova § 29, offentleglova § 29 første ledd, offentleglova § 3, offentleglova § 32, sivilombudsloven § 1, sivilombudsloven § 2;
29.10.2024;31.10.2024;SM-2023/5286;https://www.sivilombudet.no/uttalelser/heimevernets-behandling-av-soknader-om-utsatt-tjeneste/;forskriften § 52, forskriften § 58, forskriften § 88 første ledd, forvaltningsloven §, forvaltningsloven§ 27 tredje ledd, grunnloven § 75 bokstav l, sivilombudsloven § 1, sivilombudsloven § 20;
18.10.2024;28.10.2024;SM-2024/3487;https://www.sivilombudet.no/uttalelser/retten-til-gratis-skyss-etter-barnehageloven-%c2%a7-36/;barnehageloven §, barnehageloven § 36, barnehageloven§ 2 tredje ledd, forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 femte ledd;
23.10.2024;28.10.2024;SM-2024/4343;https://www.sivilombudet.no/uttalelser/statsforvalterens-klagebehandling-i-sak-om-skolebytte-til-en-annen-kommune/;forvaltningsloven § 34 annet ledd, grunnloven § 104 annet ledd, opplæringslova § 8-1 annet ledd;
10.10.2024;24.10.2024;SM-2024/1308;https://www.sivilombudet.no/uttalelser/reduksjon-i-bpa-om-saksforberedelse-i-klagesak-og-krav-til-begrunnelse/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 28 første ledd, forvaltningsloven § 32 første ledd bokstav a, forvaltningsloven § 33 andre ledd, forvaltningsloven § 33 femte ledd, forvaltningsloven § 33 første ledd, forvaltningsloven § 34, forvaltningsloven § 35, forvaltningsloven § 41, omsorgstjenesteloven § 3-8, omsorgstjenesteloven § 4-1, pasient- og brukerrettighetsloven § 2-7 andre ledd, pasient- og brukerrettighetsloven § 7-2 første ledd første punktum, pasient- og brukerrettighetsloven § 7-2 første ledd tredje punktum;
18.10.2024;24.10.2024;SM-2024/3808;https://www.sivilombudet.no/uttalelser/utlendingsdirektoratets-behandlingstid-i-sak-om-partsinnsyn-3/;forvaltningsloven § 11;
16.10.2024;24.10.2024;SM-2024/3653;https://www.sivilombudet.no/uttalelser/forsteinstansen-si-behandling-av-krav-om-partsinnsyn-i-tilsettingssak/;arkivforskrifta § 9, forvaltningsloven § 18, forvaltningsloven § 19, offentleglova § 3 andre punktum, offentleglova § 31, offentleglova § 32 (1);
10.10.2024;24.10.2024;SM-2024/3333;https://www.sivilombudet.no/uttalelser/ullersmo-fengsels-behandlingstid-i-sak-om-innsyn-i-infoflyt-systemet/;forvaltningsloven § 11, straffegjennomføringsloven § 4;
27.09.2024;17.10.2024;SM-2024/2927;https://www.sivilombudet.no/uttalelser/innsyn-i-en-sammenstilling-av-opplysninger-om-antall-avviksmeldinger-om-uonskede-pasienthendelser/;forvaltningsloven § 29, forvaltningsloven § 32, forvaltningsloven § 33, forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 andre ledd, forvaltningsloven § 34 andre ledd første punktum, offentleglova § 32 tredje ledd, offentleglova § 9;
30.09.2024;04.10.2024;SM-2024/1381, SM-2024/1817, SM-2024/2588;https://www.sivilombudet.no/uttalelser/utlendingsdirektoratets-behandlingstid-i-tre-asylsaker/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, grunnloven § 75 bokstav l, sivilombudsloven § 1, sivilombudsloven § 20 første ledd første punktum;
24.09.2024;30.09.2024;SM-2024/2440;https://www.sivilombudet.no/uttalelser/avslag-pa-hjelpetiltak-fra-barnevernet/;forvaltningsloven § 25, forvaltningsloven § 33 femte ledd, forvaltningsloven § 33 første ledd, forvaltningsloven § 34 andre ledd, forvaltningsloven § 34 annet ledd, grunnloven § 104;
06.09.2024;25.09.2024;SM-2024/783;https://www.sivilombudet.no/uttalelser/sak-om-begrenset-midlertidig-oppholdstillatelse-etter-utlendingsloven-%c2%a7-38-femte-ledd/;sivilombudsloven § 12, statsborgerloven § 7, utlendingsforskriften § 12-5 femte ledd bokstav a, utlendingsloven § 38, utlendingsloven § 38 femte ledd;
12.09.2024;19.09.2024;SM-2024/2972;https://www.sivilombudet.no/uttalelser/kriminalomsorgen-region-osts-behandlingstid-i-klagesak-om-retten-til-religionsutovelse-i-fengsel/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, straffegjennomføringsloven § 7;
16.09.2024;19.09.2024;SM-2024/1956;https://www.sivilombudet.no/uttalelser/innsyn-i-navnene-pa-arbeidstakere-som-har-inngatt-sluttavtaler/;forvaltningsloven § 13, forvaltningsloven § 13 første ledd, forvaltningsloven § 29, forvaltningsloven § 32, forvaltningsloven § 33, forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 andre ledd, forvaltningsloven § 34 andre ledd første punktum, forvaltningsloven § 6, offentleglova § 1, offentleglova § 13, offentleglova § 23, offentleglova § 23 første ledd, offentleglova § 25 andre ledd, offentleglova § 3, offentleglova § 32 tredje ledd, offentleglova § 6 første ledd;
